brand,product,url,description,imgSrc,imgAlt,name,specific,colorspace,hex,Hue,Saturation,Value
UOMA Beauty,Say What?! Foundation,https://www.ulta.com/say-what-foundation?productId=pimprod2006204,Honey Honey - T3C (for olive skin w/ cool undertones),https://images.ulta.com/is/image/Ulta/2545731sw?$50px$,Honey Honey - T3C (for olive skin w/ cool undertones),Honey Honey,T3C,RGB,#D1906B,15,124,0.8196078431372549
UOMA Beauty,Say What?! Foundation,https://www.ulta.com/say-what-foundation?productId=pimprod2006204,Honey Honey - T2W (for olive skin w/ warm undertones),https://images.ulta.com/is/image/Ulta/2545797sw?$50px$,Honey Honey - T2W (for olive skin w/ warm undertones),Honey Honey,T2W,RGB,#E3A47B,16,116,0.8901960784313725
UOMA Beauty,Say What?! Foundation,https://www.ulta.com/say-what-foundation?productId=pimprod2006204,Honey Honey - T2N (for olive skin w/ neutral undertones),https://images.ulta.com/is/image/Ulta/2545827sw?$50px$,Honey Honey - T2N (for olive skin w/ neutral undertones),Honey Honey,T2N,RGB,#D39C7D,15,103,0.8274509803921568
UOMA Beauty,Say What?! Foundation,https://www.ulta.com/say-what-foundation?productId=pimprod2006204,Honey Honey - T2C (for olive skin w/ cool undertones),https://images.ulta.com/is/image/Ulta/2545820sw?$50px$,Honey Honey - T2C (for olive skin w/ cool undertones),Honey Honey,T2C,RGB,#E5B6A4,11,72,0.8980392156862745
UOMA Beauty,Say What?! Foundation,https://www.ulta.com/say-what-foundation?productId=pimprod2006204,Honey Honey - T1W (for olive skin w/ warm undertones),https://images.ulta.com/is/image/Ulta/2545795sw?$50px$,Honey Honey - T1W (for olive skin w/ warm undertones),Honey Honey,T1W,RGB,#D6A584,17,97,0.8392156862745098
UOMA Beauty,Say What?! Foundation,https://www.ulta.com/say-what-foundation?productId=pimprod2006204,Honey Honey - T1N (for olive skin w/ neutral undertones) OUT OF STOCK,https://images.ulta.com/is/image/Ulta/2545818sw?$50px$,Honey Honey - T1N (for olive skin w/ neutral undertones),Honey Honey,T1N,RGB,#D6A584,17,97,0.8392156862745098
UOMA Beauty,Say What?! Foundation,https://www.ulta.com/say-what-foundation?productId=pimprod2006204,Honey Honey - T1C (for olive skin w/ cool undertones),https://images.ulta.com/is/image/Ulta/2545823sw?$50px$,Honey Honey - T1C (for olive skin w/ cool undertones),Honey Honey,T1C,RGB,#D8A183,15,100,0.8470588235294118
UOMA Beauty,Say What?! Foundation,https://www.ulta.com/say-what-foundation?productId=pimprod2006204,Fair Lady - T3W (for fair skin w/ warm undertones),https://images.ulta.com/is/image/Ulta/2545825sw?$50px$,Fair Lady - T3W (for fair skin w/ warm undertones),Fair Lady,T3W,RGB,#E8B78B,20,102,0.9098039215686274
UOMA Beauty,Say What?! Foundation,https://www.ulta.com/say-what-foundation?productId=pimprod2006204,Fair Lady - T3N (for fair skin w/ neutral undertones) OUT OF STOCK,https://images.ulta.com/is/image/Ulta/2545798sw?$50px$,Fair Lady - T3N (for fair skin w/ neutral undertones),Fair Lady,T3N,RGB,#E1B08E,17,94,0.8823529411764706
UOMA Beauty,Say What?! Foundation,https://www.ulta.com/say-what-foundation?productId=pimprod2006204,Fair Lady - T3C (for fair skin w/ cool undertones),https://images.ulta.com/is/image/Ulta/2545796sw?$50px$,Fair Lady - T3C (for fair skin w/ cool undertones),Fair Lady,T3C,RGB,#E8B699,15,86,0.9098039215686274
UOMA Beauty,Say What?! Foundation,https://www.ulta.com/say-what-foundation?productId=pimprod2006204,Fair Lady - T2W (for fair skin w/ warm undertones),https://images.ulta.com/is/image/Ulta/2545806sw?$50px$,Fair Lady - T2W (for fair skin w/ warm undertones),Fair Lady,T2W,RGB,#E9B894,17,93,0.9137254901960784
UOMA Beauty,Say What?! Foundation,https://www.ulta.com/say-what-foundation?productId=pimprod2006204,Fair Lady - T2N (for fair skin w/ neutral undertones) OUT OF STOCK,https://images.ulta.com/is/image/Ulta/2545794sw?$50px$,Fair Lady - T2N (for fair skin w/ neutral undertones),Fair Lady,T2N,RGB,#E2B698,17,83,0.8862745098039215
UOMA Beauty,Say What?! Foundation,https://www.ulta.com/say-what-foundation?productId=pimprod2006204,Fair Lady - T2C (for fair skin w/ cool undertones),https://images.ulta.com/is/image/Ulta/2545805sw?$50px$,Fair Lady - T2C (for fair skin w/ cool undertones),Fair Lady,T2C,RGB,#E9BDA7,14,72,0.9137254901960784
UOMA Beauty,Say What?! Foundation,https://www.ulta.com/say-what-foundation?productId=pimprod2006204,Fair Lady - T1W (for fair skin w/ warm undertones),https://images.ulta.com/is/image/Ulta/2545801sw?$50px$,Fair Lady - T1W (for fair skin w/ warm undertones),Fair Lady,T1W,RGB,#EAC3A4,18,76,0.9176470588235294
UOMA Beauty,Say What?! Foundation,https://www.ulta.com/say-what-foundation?productId=pimprod2006204,Fair Lady - T1N (for fair skin w/ neutral undertones) OUT OF STOCK,https://images.ulta.com/is/image/Ulta/2545790sw?$50px$,Fair Lady - T1N (for fair skin w/ neutral undertones),Fair Lady,T1N,RGB,#E5C0A5,17,71,0.8980392156862745
UOMA Beauty,Say What?! Foundation,https://www.ulta.com/say-what-foundation?productId=pimprod2006204,Fair Lady - T1C (for fair skin w/ cool undertones),https://images.ulta.com/is/image/Ulta/2545812sw?$50px$,Fair Lady - T1C (for fair skin w/ cool undertones),Fair Lady,T1C,RGB,#EAC0AA,14,69,0.9176470588235294
UOMA Beauty,Say What?! Foundation,https://www.ulta.com/say-what-foundation?productId=pimprod2006204,White Pearl - T2W (for very fair skin w/ warm undertones),https://images.ulta.com/is/image/Ulta/2545826sw?$50px$,White Pearl - T2W (for very fair skin w/ warm undertones),White Pearl,T2W,RGB,#E7BDA8,14,69,0.9058823529411765
UOMA Beauty,Say What?! Foundation,https://www.ulta.com/say-what-foundation?productId=pimprod2006204,White Pearl - T2N (for very fair skin w/ neutral undertones) OUT OF STOCK,https://images.ulta.com/is/image/Ulta/2545821sw?$50px$,White Pearl - T2N (for very fair skin w/ neutral undertones),White Pearl,T2N,RGB,#E5BFAC,14,63,0.8980392156862745
UOMA Beauty,Say What?! Foundation,https://www.ulta.com/say-what-foundation?productId=pimprod2006204,White Pearl - T2C (for very fair skin w/ cool undertones),https://images.ulta.com/is/image/Ulta/2545809sw?$50px$,White Pearl - T2C (for very fair skin w/ cool undertones),White Pearl,T2C,RGB,#EDC8B6,13,59,0.9294117647058824
UOMA Beauty,Say What?! Foundation,https://www.ulta.com/say-what-foundation?productId=pimprod2006204,White Pearl - T1W (for very fair skin w/ warm undertones),https://images.ulta.com/is/image/Ulta/2545793sw?$50px$,White Pearl - T1W (for very fair skin w/ warm undertones),White Pearl,T1W,RGB,#EDCDB7,17,58,0.9294117647058824
UOMA Beauty,Say What?! Foundation,https://www.ulta.com/say-what-foundation?productId=pimprod2006204,White Pearl - T1N (for very fair skin w/ neutral undertones),https://images.ulta.com/is/image/Ulta/2545819sw?$50px$,White Pearl - T1N (for very fair skin w/ neutral undertones),White Pearl,T1N,RGB,#EEDDD1,17,31,0.9333333333333333
UOMA Beauty,Say What?! Foundation,https://www.ulta.com/say-what-foundation?productId=pimprod2006204,White Pearl - T1C (for very fair skin w/ cool undertones),https://images.ulta.com/is/image/Ulta/2544892sw?$50px$,White Pearl - T1C (for very fair skin w/ cool undertones),White Pearl,T1C,RGB,#EAC0A7,15,73,0.9176470588235294
Maybelline,Dream Urban Cover Flawless Coverage Foundation SPF 50,https://www.ulta.com/dream-urban-cover-flawless-coverage-foundation-spf-50?productId=pimprod2006666,Cafe Au Lait  selected,https://images.ulta.com/is/image/Ulta/2545949sw?$tn$,Cafe Au Lait,Cafe Au Lait,,RGB,#9F7E56,23,117,0.6235294117647059
Maybelline,Dream Urban Cover Flawless Coverage Foundation SPF 50,https://www.ulta.com/dream-urban-cover-flawless-coverage-foundation-spf-50?productId=pimprod2006666,Fair Porcelain,https://images.ulta.com/is/image/Ulta/2545967sw?$50px$,Fair Porcelain,Fair Porcelain,,RGB,#F2E7DD,20,22,0.9490196078431372
Maybelline,Dream Urban Cover Flawless Coverage Foundation SPF 50,https://www.ulta.com/dream-urban-cover-flawless-coverage-foundation-spf-50?productId=pimprod2006666,Porcelain,https://images.ulta.com/is/image/Ulta/2545968sw?$50px$,Porcelain,Porcelain,,RGB,#F3EADB,26,25,0.9529411764705882
Maybelline,Dream Urban Cover Flawless Coverage Foundation SPF 50,https://www.ulta.com/dream-urban-cover-flawless-coverage-foundation-spf-50?productId=pimprod2006666,Natural Ivory,https://images.ulta.com/is/image/Ulta/2545970sw?$50px$,Natural Ivory,Natural Ivory,,RGB,#EBDDD3,17,26,0.9215686274509803
Maybelline,Dream Urban Cover Flawless Coverage Foundation SPF 50,https://www.ulta.com/dream-urban-cover-flawless-coverage-foundation-spf-50?productId=pimprod2006666,Ivory,https://images.ulta.com/is/image/Ulta/2545972sw?$50px$,Ivory,Ivory,,RGB,#E0CAB5,20,48,0.8784313725490196
Maybelline,Dream Urban Cover Flawless Coverage Foundation SPF 50,https://www.ulta.com/dream-urban-cover-flawless-coverage-foundation-spf-50?productId=pimprod2006666,Classic Ivory,https://images.ulta.com/is/image/Ulta/2545980sw?$50px$,Classic Ivory,Classic Ivory,,RGB,#E3D1B8,24,48,0.8901960784313725
Maybelline,Dream Urban Cover Flawless Coverage Foundation SPF 50,https://www.ulta.com/dream-urban-cover-flawless-coverage-foundation-spf-50?productId=pimprod2006666,Warm Nude,https://images.ulta.com/is/image/Ulta/2545958sw?$50px$,Warm Nude,Warm Nude,,RGB,#DBC2A3,23,65,0.8588235294117647
Maybelline,Dream Urban Cover Flawless Coverage Foundation SPF 50,https://www.ulta.com/dream-urban-cover-flawless-coverage-foundation-spf-50?productId=pimprod2006666,Buff Beige,https://images.ulta.com/is/image/Ulta/2545951sw?$50px$,Buff Beige,Buff Beige,,RGB,#D1B395,21,73,0.8196078431372549
Maybelline,Dream Urban Cover Flawless Coverage Foundation SPF 50,https://www.ulta.com/dream-urban-cover-flawless-coverage-foundation-spf-50?productId=pimprod2006666,Almond,https://images.ulta.com/is/image/Ulta/2545964sw?$50px$,Almond,Almond,,RGB,#CDAC81,24,94,0.803921568627451
Maybelline,Dream Urban Cover Flawless Coverage Foundation SPF 50,https://www.ulta.com/dream-urban-cover-flawless-coverage-foundation-spf-50?productId=pimprod2006666,Natural Beige,https://images.ulta.com/is/image/Ulta/2545978sw?$50px$,Natural Beige,Natural Beige,,RGB,#CBB592,26,71,0.796078431372549
Maybelline,Dream Urban Cover Flawless Coverage Foundation SPF 50,https://www.ulta.com/dream-urban-cover-flawless-coverage-foundation-spf-50?productId=pimprod2006666,Soft Tan,https://images.ulta.com/is/image/Ulta/2545974sw?$50px$,Soft Tan,Soft Tan,,RGB,#CFB58D,25,81,0.8117647058823529
Maybelline,Dream Urban Cover Flawless Coverage Foundation SPF 50,https://www.ulta.com/dream-urban-cover-flawless-coverage-foundation-spf-50?productId=pimprod2006666,Sun Beige,https://images.ulta.com/is/image/Ulta/2545976sw?$50px$,Sun Beige,Sun Beige,,RGB,#CAAA83,23,89,0.792156862745098
Maybelline,Dream Urban Cover Flawless Coverage Foundation SPF 50,https://www.ulta.com/dream-urban-cover-flawless-coverage-foundation-spf-50?productId=pimprod2006666,Toffee,https://images.ulta.com/is/image/Ulta/2545973sw?$50px$,Toffee,Toffee,,RGB,#A78A62,24,105,0.6549019607843137
Maybelline,Dream Urban Cover Flawless Coverage Foundation SPF 50,https://www.ulta.com/dream-urban-cover-flawless-coverage-foundation-spf-50?productId=pimprod2006666,Cappuccino,https://images.ulta.com/is/image/Ulta/2545961sw?$50px$,Cappuccino,Cappuccino,,RGB,#AC8750,25,136,0.6745098039215687
Maybelline,Dream Urban Cover Flawless Coverage Foundation SPF 50,https://www.ulta.com/dream-urban-cover-flawless-coverage-foundation-spf-50?productId=pimprod2006666,Truffle,https://images.ulta.com/is/image/Ulta/2545975sw?$50px$,Truffle,Truffle,,RGB,#7F613D,23,132,0.4980392156862745
Maybelline,Dream Urban Cover Flawless Coverage Foundation SPF 50,https://www.ulta.com/dream-urban-cover-flawless-coverage-foundation-spf-50?productId=pimprod2006666,Java,https://images.ulta.com/is/image/Ulta/2545894sw?$50px$,Java,Java,,RGB,#684F39,19,115,0.40784313725490196
Elcie Cosmetics,Micro Silque Foundation,https://www.ulta.com/micro-silque-foundation?productId=pimprod2005663,Warm Beige (tan w/ peachy undertone)  selected,https://images.ulta.com/is/image/Ulta/2546554sw?$tn$,Warm Beige (tan w/ peachy undertone),Warm Beige,,RGB,#7E5840,16,125,0.49411764705882355
Elcie Cosmetics,Micro Silque Foundation,https://www.ulta.com/micro-silque-foundation?productId=pimprod2005663,Porcelain (fairest w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2546498sw?$50px$,Porcelain (fairest w/ neutral undertone),Porcelain,,RGB,#DBC6B1,21,48,0.8588235294117647
Elcie Cosmetics,Micro Silque Foundation,https://www.ulta.com/micro-silque-foundation?productId=pimprod2005663,Cameo (fair light w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2546547sw?$50px$,Cameo (fair light w/ neutral undertone),Cameo,,RGB,#D2B391,22,78,0.8235294117647058
Elcie Cosmetics,Micro Silque Foundation,https://www.ulta.com/micro-silque-foundation?productId=pimprod2005663,Vanilla (light w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2546548sw?$50px$,Vanilla (light w/ neutral undertone),Vanilla,,RGB,#BF9878,19,94,0.7490196078431373
Elcie Cosmetics,Micro Silque Foundation,https://www.ulta.com/micro-silque-foundation?productId=pimprod2005663,Sand (light medium w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2546549sw?$50px$,Sand (light medium w/ neutral undertone),Sand,,RGB,#A57A57,19,120,0.6470588235294118
Elcie Cosmetics,Micro Silque Foundation,https://www.ulta.com/micro-silque-foundation?productId=pimprod2005663,Warm Ivory (light medium w/ olive undertone),https://images.ulta.com/is/image/Ulta/2546550sw?$50px$,Warm Ivory (light medium w/ olive undertone),Warm Ivory,,RGB,#946848,17,130,0.5803921568627451
Elcie Cosmetics,Micro Silque Foundation,https://www.ulta.com/micro-silque-foundation?productId=pimprod2005663,Natural (medium w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2546551sw?$50px$,Natural (medium w/ neutral undertone),Natural,,RGB,#9C6D45,19,142,0.611764705882353
Elcie Cosmetics,Micro Silque Foundation,https://www.ulta.com/micro-silque-foundation?productId=pimprod2005663,Butterscotch (tan w/ yellow undertone),https://images.ulta.com/is/image/Ulta/2546552sw?$50px$,Butterscotch (tan w/ yellow undertone),Butterscotch,,RGB,#A26D47,17,143,0.6352941176470588
Elcie Cosmetics,Micro Silque Foundation,https://www.ulta.com/micro-silque-foundation?productId=pimprod2005663,Honey (tan w/ golden undertone),https://images.ulta.com/is/image/Ulta/2546553sw?$50px$,Honey (tan w/ golden undertone),Honey,,RGB,#9E6E49,18,137,0.6196078431372549
Elcie Cosmetics,Micro Silque Foundation,https://www.ulta.com/micro-silque-foundation?productId=pimprod2005663,Golden Tan (tan dark w/ yellow undertone),https://images.ulta.com/is/image/Ulta/2546555sw?$50px$,Golden Tan (tan dark w/ yellow undertone),Golden Tan,,RGB,#875A3F,15,136,0.5294117647058824
Elcie Cosmetics,Micro Silque Foundation,https://www.ulta.com/micro-silque-foundation?productId=pimprod2005663,Almond (dark w/ golden undertones),https://images.ulta.com/is/image/Ulta/2546556sw?$50px$,Almond (dark w/ golden undertones),Almond,,RGB,#815233,16,154,0.5058823529411764
Elcie Cosmetics,Micro Silque Foundation,https://www.ulta.com/micro-silque-foundation?productId=pimprod2005663,Chestnut (darkest w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2546557sw?$50px$,Chestnut (darkest w/ neutral undertone),Chestnut,,RGB,#644331,15,130,0.39215686274509803
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,10NN (ultra-fair neutral w/ neutral undertone)  selected,https://images.ulta.com/is/image/Ulta/2549456sw?$tn$,10NN (ultra-fair neutral w/ neutral undertone),,10NN,RGB,#DEB695,19,83,0.8705882352941177
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,11NN (ultra-fair neutral w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2549437sw?$50px$,11NN (ultra-fair neutral w/ neutral undertone),,11NN,RGB,#DEB995,20,83,0.8705882352941177
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,10WY (ultra-fair warm w/ golden undertone),https://images.ulta.com/is/image/Ulta/2549448sw?$50px$,10WY (ultra-fair warm w/ golden undertone),,10WY,RGB,#E5B88E,20,96,0.8980392156862745
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,10CP (ultra-fair cool w/ rosy undertone),https://images.ulta.com/is/image/Ulta/2549446sw?$50px$,10CP (ultra-fair cool w/ rosy undertone),,10CP,RGB,#E4B88E,20,96,0.8941176470588236
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,20NN (fair neutral w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2549449sw?$50px$,20NN (fair neutral w/ neutral undertone),,20NN,RGB,#D3B38E,22,83,0.8274509803921568
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,20WY (fair warm w/ golden undertone),https://images.ulta.com/is/image/Ulta/2549445sw?$50px$,20WY (fair warm w/ golden undertone),,20WY,RGB,#DAB386,22,98,0.8549019607843137
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,20CP (fair cool w/ rosy undertone),https://images.ulta.com/is/image/Ulta/2549458sw?$50px$,20CP (fair cool w/ rosy undertone),,20CP,RGB,#D7AA83,19,99,0.8431372549019608
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,30NN (light neutral w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2549459sw?$50px$,30NN (light neutral w/ neutral undertone),,30NN,RGB,#C6A584,21,84,0.7764705882352941
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,30WY (light warm w/ golden undertone),https://images.ulta.com/is/image/Ulta/2549436sw?$50px$,30WY (light warm w/ golden undertone),,30WY,RGB,#C4A382,21,85,0.7686274509803922
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,30CP (light cool w/ rosy undertone),https://images.ulta.com/is/image/Ulta/2549447sw?$50px$,30CP (light cool w/ rosy undertone),,30CP,RGB,#C09979,19,94,0.7529411764705882
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,31NN (light neutral w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2549440sw?$50px$,31NN (light neutral w/ neutral undertone),,31NN,RGB,#BA9672,21,98,0.7294117647058823
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,30CG (light cool w/n olive undertone),https://images.ulta.com/is/image/Ulta/2549460sw?$50px$,30CG (light cool w/n olive undertone),,30CG,RGB,#C3A67E,24,90,0.7647058823529411
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,40NN (light-medium neutral w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2549455sw?$50px$,40NN (light-medium neutral w/ neutral undertone),,40NN,RGB,#C6A788,21,79,0.7764705882352941
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,40WY (light-medium warm w/ golden undertone),https://images.ulta.com/is/image/Ulta/2549461sw?$50px$,40WY (light-medium warm w/ golden undertone),,40WY,RGB,#CB9F7A,19,101,0.796078431372549
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,40WO (light-medium warm w/ peachy undertone),https://images.ulta.com/is/image/Ulta/2549521sw?$50px$,40WO (light-medium warm w/ peachy undertone),,40WO,RGB,#BE9771,20,103,0.7450980392156863
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,40CP (light-medium cool w/ rosy undertone),https://images.ulta.com/is/image/Ulta/2549525sw?$50px$,40CP (light-medium cool w/ rosy undertone),,40CP,RGB,#B89575,20,92,0.7215686274509804
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,41NN (light-medium neutral w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2549515sw?$50px$,41NN (light-medium neutral w/ neutral undertone),,41NN,RGB,#A98467,18,99,0.6627450980392157
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,50WY (medium warm w/ golden undertone),https://images.ulta.com/is/image/Ulta/2549518sw?$50px$,50WY (medium warm w/ golden undertone),,50WY,RGB,#B4916B,22,103,0.7058823529411765
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,50NN (medium neutral w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2549526sw?$50px$,50NN (medium neutral w/ neutral undertone),,50NN,RGB,#9F7D5B,21,109,0.6235294117647059
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,51WY (medium warm w/ golden undertone),https://images.ulta.com/is/image/Ulta/2549514sw?$50px$,51WY (medium warm w/ golden undertone),,51WY,RGB,#B48A60,21,119,0.7058823529411765
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,51NN (medium neutral w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2549516sw?$50px$,51NN (medium neutral w/ neutral undertone),,51NN,RGB,#A9845A,22,119,0.6627450980392157
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,50CG (medium cool w/ olive undertone),https://images.ulta.com/is/image/Ulta/2549519sw?$50px$,50CG (medium cool w/ olive undertone),,50CG,RGB,#9E774F,21,127,0.6196078431372549
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,50CP (medium cool w/ rosy undertone),https://images.ulta.com/is/image/Ulta/2549517sw?$50px$,50CP (medium cool w/ rosy undertone),,50CP,RGB,#AE8656,23,128,0.6823529411764706
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,50WO (medium warm w/ peachy undertone),https://images.ulta.com/is/image/Ulta/2549520sw?$50px$,50WO (medium warm w/ peachy undertone),,50WO,RGB,#A37952,20,126,0.6392156862745098
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,60NN (medium-dark neutral w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2549522sw?$50px$,60NN (medium-dark neutral w/ neutral undertone),,60NN,RGB,#A98056,21,125,0.6627450980392157
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,60CG (medium-dark cool w/n olive undertone),https://images.ulta.com/is/image/Ulta/2549524sw?$50px$,60CG (medium-dark cool w/n olive undertone),,60CG,RGB,#9E784C,22,132,0.6196078431372549
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,60WY (medium-dark warm w/ golden undertone),https://images.ulta.com/is/image/Ulta/2549523sw?$50px$,60WY (medium-dark warm w/ golden undertone),,60WY,RGB,#AE8354,22,131,0.6823529411764706
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,60WR (medium-dark warm w/ rich undertone),https://images.ulta.com/is/image/Ulta/2549569sw?$50px$,60WR (medium-dark warm w/ rich undertone),,60WR,RGB,#A87953,19,129,0.6588235294117647
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,60WO (medium-dark warm w/ peachy undertone),https://images.ulta.com/is/image/Ulta/2549567sw?$50px$,60WO (medium-dark warm w/ peachy undertone),,60WO,RGB,#97714B,21,128,0.592156862745098
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,61NN (medium-dark neutral w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2549568sw?$50px$,61NN (medium-dark neutral w/ neutral undertone),,61NN,RGB,#9D7249,20,136,0.615686274509804
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,70WY (dark warm w/ golden undertone),https://images.ulta.com/is/image/Ulta/2549573sw?$50px$,70WY (dark warm w/ golden undertone),,70WY,RGB,#835C3F,18,132,0.5137254901960784
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,70NN (dark neutral w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2549566sw?$50px$,70NN (dark neutral w/ neutral undertone),,70NN,RGB,#A07554,18,121,0.6274509803921569
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,71NN (dark neutral w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2549581sw?$50px$,71NN (dark neutral w/ neutral undertone),,71NN,RGB,#835E40,19,130,0.5137254901960784
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,70WR (dark warm w/ rich undertone),https://images.ulta.com/is/image/Ulta/2549572sw?$50px$,70WR (dark warm w/ rich undertone),,70WR,RGB,#77523D,15,124,0.4666666666666667
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,71WY (dark warm w/ golden undertone),https://images.ulta.com/is/image/Ulta/2549570sw?$50px$,71WY (dark warm w/ golden undertone),,71WY,RGB,#7C5941,17,121,0.48627450980392156
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,70CB (dark cool w/ plum undertone),https://images.ulta.com/is/image/Ulta/2549571sw?$50px$,70CB (dark cool w/ plum undertone),,70CB,RGB,#815F40,20,128,0.5058823529411764
